time (UTC),pressureRow,Depth (m),Temperature (degC ITS-90),bin_centre,x,y
2003-02-28 00:00:00+00:00,0,25.00545581,6.150200385,25,698.5834715071123,22.571428571428573
2003-02-28 00:00:00+00:00,1,74.50007335,5.68349,75,698.5834715071123,27.714285714285715
2003-02-28 00:00:00+00:00,2,124.5014523,4.129861333,125,698.5834715071123,32.857142857142854
2003-02-28 00:00:00+00:00,3,174.5014774,4.053689333,175,698.5834715071123,38
2003-02-28 00:00:00+00:00,4,216.3060301,3.995556,225,698.5834715071123,43.14285714285714
2003-02-28 00:00:00+00:00,5,274.497655,3.887367,275,698.5834715071123,48.28571428571429
2003-02-28 00:00:00+00:00,6,324.4992733,3.830528,325,698.5834715071123,53.42857142857143
2003-02-28 00:00:00+00:00,7,374.4997983,3.812739,375,698.5834715071123,58.57142857142857
2003-02-28 00:00:00+00:00,8,424.5012325,3.797279,425,698.5834715071123,63.714285714285715
2003-02-28 00:00:00+00:00,9,474.4995138,3.767349,475,698.5834715071123,68.85714285714286
2003-02-28 00:00:00+00:00,10,524.5006885,3.715148,525,698.5834715071123,74
2003-02-28 00:00:00+00:00,11,574.4976603,3.634508,575,698.5834715071123,79.14285714285714
2003-02-28 00:00:00+00:00,12,624.4995127,3.547031,625,698.5834715071123,84.28571428571428
2003-02-28 00:00:00+00:00,13,674.5001595,3.451938,675,698.5834715071123,89.42857142857143
2003-02-28 00:00:00+00:00,14,724.4985688,3.348497,725,698.5834715071123,94.57142857142857
2003-02-28 00:00:00+00:00,15,774.4987705,3.267182,775,698.5834715071123,99.71428571428571
2003-02-28 00:00:00+00:00,16,824.4997342,3.156422,825,698.5834715071123,104.85714285714286
2003-02-28 00:00:00+00:00,17,874.5014429,3.060359,875,698.5834715071123,110
2003-02-28 00:00:00+00:00,18,924.4967867,2.97777,925,698.5834715071123,115.14285714285715
2003-02-28 00:00:00+00:00,19,974.500943,2.901604,975,698.5834715071123,120.28571428571429
2003-02-28 00:00:00+00:00,20,1024.49971,2.829286,1025,698.5834715071123,125.42857142857143
2003-02-28 00:00:00+00:00,21,1074.498132,2.748717,1075,698.5834715071123,130.57142857142856
2003-02-28 00:00:00+00:00,22,1124.498222,2.686718,1125,698.5834715071123,135.71428571428572
2003-02-28 00:00:00+00:00,23,1174.494891,2.63271,1175,698.5834715071123,140.85714285714286
2003-02-28 00:00:00+00:00,24,1224.495219,2.571506,1225,698.5834715071123,146
2003-02-28 00:00:00+00:00,25,1274.495131,2.507337,1275,698.5834715071123,151.14285714285714
2003-02-28 00:00:00+00:00,26,1324.497654,2.451648,1325,698.5834715071123,156.2857142857143
2003-02-28 00:00:00+00:00,27,1374.498711,2.401944,1375,698.5834715071123,161.42857142857142
2003-02-28 00:00:00+00:00,28,1424.500314,2.360267,1425,698.5834715071123,166.57142857142858
2003-02-28 00:00:00+00:00,29,1474.498382,2.31207,1475,698.5834715071123,171.71428571428572
2003-02-28 00:00:00+00:00,30,1512.727634,2.279472333,1525,698.5834715071123,176.85714285714286
2003-02-28 00:00:00+00:00,31,1574.501134,2.226042,1575,698.5834715071123,182
2003-02-28 00:00:00+00:00,32,1624.497369,2.178238,1625,698.5834715071123,187.14285714285714
2003-02-28 00:00:00+00:00,33,1674.495074,2.134328,1675,698.5834715071123,192.28571428571428
2003-02-28 00:00:00+00:00,34,1724.500335,2.091622,1725,698.5834715071123,197.42857142857144
2003-02-28 00:00:00+00:00,35,1774.496863,2.05491,1775,698.5834715071123,202.57142857142856
2003-02-28 00:00:00+00:00,36,1824.496844,2.02564,1825,698.5834715071123,207.71428571428572
2003-02-28 00:00:00+00:00,37,1874.500262,1.99188,1875,698.5834715071123,212.85714285714283
2003-02-28 00:00:00+00:00,38,1924.50303,1.9608,1925,698.5834715071123,218
2003-02-28 00:00:00+00:00,39,1974.501057,1.930074,1975,698.5834715071123,223.14285714285714
2003-02-28 00:00:00+00:00,40,2024.500433,1.901032,2025,698.5834715071123,228.28571428571428
2003-02-28 00:00:00+00:00,41,2074.497065,1.874402,2075,698.5834715071123,233.42857142857144
2003-02-28 00:00:00+00:00,42,2124.499084,1.85159,2125,698.5834715071123,238.57142857142856
2003-02-28 00:00:00+00:00,43,2174.498326,1.829084,2175,698.5834715071123,243.71428571428572
2003-02-28 00:00:00+00:00,44,2224.502923,1.80554,2225,698.5834715071123,248.85714285714286
2003-02-28 00:00:00+00:00,45,2274.500628,1.785762,2275,698.5834715071123,254
2003-02-28 00:00:00+00:00,46,2324.497536,1.770574,2325,698.5834715071123,259.14285714285717
2003-02-28 00:00:00+00:00,47,2374.49975,1.754062,2375,698.5834715071123,264.2857142857143
2003-02-28 00:00:00+00:00,48,2424.499094,1.737198,2425,698.5834715071123,269.42857142857144
2003-02-28 00:00:00+00:00,49,2474.491466,1.71789,2475,698.5834715071123,274.57142857142856
2003-02-28 00:00:00+00:00,50,2524.501339,1.699772,2525,698.5834715071123,279.7142857142857
2003-02-28 00:00:00+00:00,51,2574.500124,1.680842,2575,698.5834715071123,284.85714285714283
2003-02-28 00:00:00+00:00,52,2624.500049,1.664292,2625,698.5834715071123,290
2003-02-28 00:00:00+00:00,53,2674.497011,1.650838,2675,698.5834715071123,295.14285714285717
2003-02-28 00:00:00+00:00,54,2724.501206,1.63546,2725,698.5834715071123,300.2857142857143
2003-02-28 00:00:00+00:00,55,2774.498318,1.61988,2775,698.5834715071123,305.4285714285714
2003-02-28 00:00:00+00:00,56,2824.498543,1.609354,2825,698.5834715071123,310.57142857142856
2003-02-28 00:00:00+00:00,57,2874.497778,1.597076,2875,698.5834715071123,315.7142857142857
2003-02-28 00:00:00+00:00,58,2924.498049,1.585444,2925,698.5834715071123,320.8571428571429
2003-02-28 00:00:00+00:00,59,2974.503431,1.575264,2975,698.5834715071123,326
2003-02-28 00:00:00+00:00,60,3024.499589,1.566096,3025,698.5834715071123,331.1428571428571
2003-02-28 00:00:00+00:00,61,3074.500822,1.557646,3075,698.5834715071123,336.2857142857143
2003-02-28 00:00:00+00:00,62,3124.498931,1.548722,3125,698.5834715071123,341.42857142857144
2003-02-28 00:00:00+00:00,63,3174.502084,1.53985,3175,698.5834715071123,346.5714285714286
2003-02-28 00:00:00+00:00,64,3224.50003,1.533622,3225,698.5834715071123,351.7142857142857
2003-02-28 00:00:00+00:00,65,3274.498893,1.527794,3275,698.5834715071123,356.85714285714283
2003-02-28 00:00:00+00:00,66,3324.498654,1.522368,3325,698.5834715071123,362
2003-02-28 00:00:00+00:00,67,3374.497249,1.517142,3375,698.5834715071123,367.14285714285717
2003-02-28 00:00:00+00:00,68,3424.504909,1.514166,3425,698.5834715071123,372.2857142857143
2003-02-28 00:00:00+00:00,69,3474.501121,1.510082,3475,698.5834715071123,377.42857142857144
2003-02-28 00:00:00+00:00,70,3524.502265,1.507054,3525,698.5834715071123,382.57142857142856
2003-02-28 00:00:00+00:00,71,3574.491918,1.505,3575,698.5834715071123,387.7142857142857
2003-02-28 00:00:00+00:00,72,3624.494673,1.503156,3625,698.5834715071123,392.8571428571429
2003-02-28 00:00:00+00:00,73,3674.504368,1.501888,3675,698.5834715071123,398
2003-02-28 00:00:00+00:00,74,3724.498413,1.500282,3725,698.5834715071123,403.14285714285717
2003-02-28 00:00:00+00:00,75,3774.499361,1.49986,3775,698.5834715071123,408.2857142857143
2003-02-28 00:00:00+00:00,76,3824.498987,1.500006,3825,698.5834715071123,413.42857142857144
2003-02-28 00:00:00+00:00,77,3874.499328,1.499462,3875,698.5834715071123,418.57142857142856
2003-02-28 00:00:00+00:00,78,3924.498313,1.499972,3925,698.5834715071123,423.7142857142857
2003-02-28 00:00:00+00:00,79,3974.500033,1.500944,3975,698.5834715071123,428.8571428571429
2003-02-28 00:00:00+00:00,80,4024.498307,1.501874,4025,698.5834715071123,434
2003-02-28 00:00:00+00:00,81,4074.497228,1.502674,4075,698.5834715071123,439.1428571428571
2003-02-28 00:00:00+00:00,82,4124.498836,1.503888,4125,698.5834715071123,444.2857142857143
2003-02-28 00:00:00+00:00,83,4174.496946,1.506094,4175,698.5834715071123,449.42857142857144
2003-02-28 00:00:00+00:00,84,4224.501823,1.509152,4225,698.5834715071123,454.5714285714286
2003-02-28 00:00:00+00:00,85,4274.494939,1.51274,4275,698.5834715071123,459.71428571428567
2003-02-28 00:00:00+00:00,86,4301.917864,1.5155,4325,698.5834715071123,464.85714285714283
2003-06-30 00:00:00+00:00,0,23.89120722,7.530417034,25,703.2892922593595,22.571428571428573
2003-06-30 00:00:00+00:00,1,72.19570741,5.850749962,75,703.2892922593595,27.714285714285715
2003-06-30 00:00:00+00:00,2,119.0948732,4.290608392,125,703.2892922593595,32.857142857142854
2003-06-30 00:00:00+00:00,3,170.6090187,4.012753,175,703.2892922593595,38
2003-06-30 00:00:00+00:00,4,211.1436797,3.9358974,225,703.2892922593595,43.14285714285714
2003-06-30 00:00:00+00:00,5,274.5022609,3.920922,275,703.2892922593595,48.28571428571429
2003-06-30 00:00:00+00:00,6,324.5005845,3.829671,325,703.2892922593595,53.42857142857143
2003-06-30 00:00:00+00:00,7,374.5008454,3.780383,375,703.2892922593595,58.57142857142857
2003-06-30 00:00:00+00:00,8,424.5010043,3.743315,425,703.2892922593595,63.714285714285715
2003-06-30 00:00:00+00:00,9,474.4980097,3.695732,475,703.2892922593595,68.85714285714286
2003-06-30 00:00:00+00:00,10,524.5029644,3.630936,525,703.2892922593595,74
2003-06-30 00:00:00+00:00,11,574.4986604,3.554356,575,703.2892922593595,79.14285714285714
2003-06-30 00:00:00+00:00,12,624.4982248,3.456077,625,703.2892922593595,84.28571428571428
2003-06-30 00:00:00+00:00,13,674.5006306,3.373979,675,703.2892922593595,89.42857142857143
2003-06-30 00:00:00+00:00,14,724.4977633,3.287631,725,703.2892922593595,94.57142857142857
2003-06-30 00:00:00+00:00,15,774.4987124,3.215692,775,703.2892922593595,99.71428571428571
2003-06-30 00:00:00+00:00,16,818.4944698,3.134970692,825,703.2892922593595,104.85714285714286
2003-06-30 00:00:00+00:00,17,874.496817,3.034842,875,703.2892922593595,110
2003-06-30 00:00:00+00:00,18,924.4989876,2.95359,925,703.2892922593595,115.14285714285715
2003-06-30 00:00:00+00:00,19,974.5008539,2.876734,975,703.2892922593595,120.28571428571429
2003-06-30 00:00:00+00:00,20,1024.498343,2.79807,1025,703.2892922593595,125.42857142857143
2003-06-30 00:00:00+00:00,21,1074.499543,2.72433,1075,703.2892922593595,130.57142857142856
2003-06-30 00:00:00+00:00,22,1124.496328,2.65494,1125,703.2892922593595,135.71428571428572
2003-06-30 00:00:00+00:00,23,1174.498817,2.59318,1175,703.2892922593595,140.85714285714286
2003-06-30 00:00:00+00:00,24,1224.496852,2.535968,1225,703.2892922593595,146
2003-06-30 00:00:00+00:00,25,1274.50259,2.475484,1275,703.2892922593595,151.14285714285714
2003-06-30 00:00:00+00:00,26,1324.499776,2.421102,1325,703.2892922593595,156.2857142857143
2003-06-30 00:00:00+00:00,27,1374.502601,2.365696,1375,703.2892922593595,161.42857142857142
2003-06-30 00:00:00+00:00,28,1424.494801,2.312392,1425,703.2892922593595,166.57142857142858
2003-06-30 00:00:00+00:00,29,1474.502761,2.27125,1475,703.2892922593595,171.71428571428572
2003-06-30 00:00:00+00:00,30,1524.500058,2.230136,1525,703.2892922593595,176.85714285714286
2003-06-30 00:00:00+00:00,31,1574.500895,2.186058,1575,703.2892922593595,182
2003-06-30 00:00:00+00:00,32,1624.499155,2.15209,1625,703.2892922593595,187.14285714285714
2003-06-30 00:00:00+00:00,33,1674.498887,2.110788,1675,703.2892922593595,192.28571428571428
2003-06-30 00:00:00+00:00,34,1724.500073,2.080128,1725,703.2892922593595,197.42857142857144
2003-06-30 00:00:00+00:00,35,1774.498628,2.038652,1775,703.2892922593595,202.57142857142856
2003-06-30 00:00:00+00:00,36,1824.500637,2.000796,1825,703.2892922593595,207.71428571428572
2003-06-30 00:00:00+00:00,37,1874.499977,1.970176,1875,703.2892922593595,212.85714285714283
2003-06-30 00:00:00+00:00,38,1924.498666,1.939852,1925,703.2892922593595,218
2003-06-30 00:00:00+00:00,39,1974.50483,1.917976,1975,703.2892922593595,223.14285714285714
2003-06-30 00:00:00+00:00,40,2024.502161,1.89403,2025,703.2892922593595,228.28571428571428
2003-06-30 00:00:00+00:00,41,2074.496749,1.869544,2075,703.2892922593595,233.42857142857144
2003-06-30 00:00:00+00:00,42,2124.500799,1.851268,2125,703.2892922593595,238.57142857142856
2003-06-30 00:00:00+00:00,43,2174.500033,1.833604,2175,703.2892922593595,243.71428571428572
2003-06-30 00:00:00+00:00,44,2224.500546,1.810252,2225,703.2892922593595,248.85714285714286
2003-06-30 00:00:00+00:00,45,2274.500282,1.783108,2275,703.2892922593595,254
2003-06-30 00:00:00+00:00,46,2324.503301,1.766014,2325,703.2892922593595,259.14285714285717
2003-06-30 00:00:00+00:00,47,2374.501429,1.751852,2375,703.2892922593595,264.2857142857143
2003-06-30 00:00:00+00:00,48,2424.496684,1.735632,2425,703.2892922593595,269.42857142857144
2003-06-30 00:00:00+00:00,49,2474.49313,1.719986,2475,703.2892922593595,274.57142857142856
2003-06-30 00:00:00+00:00,50,2524.500955,1.697242,2525,703.2892922593595,279.7142857142857
2003-06-30 00:00:00+00:00,51,2574.499732,1.679604,2575,703.2892922593595,284.85714285714283
2003-06-30 00:00:00+00:00,52,2624.501692,1.664134,2625,703.2892922593595,290
2003-06-30 00:00:00+00:00,53,2674.498646,1.648408,2675,703.2892922593595,295.14285714285717
2003-06-30 00:00:00+00:00,54,2724.500791,1.636322,2725,703.2892922593595,300.2857142857143
2003-06-30 00:00:00+00:00,55,2774.501983,1.624872,2775,703.2892922593595,305.4285714285714
2003-06-30 00:00:00+00:00,56,2824.500157,1.611934,2825,703.2892922593595,310.57142857142856
2003-06-30 00:00:00+00:00,57,2874.501429,1.598816,2875,703.2892922593595,315.7142857142857
2003-06-30 00:00:00+00:00,58,2924.499649,1.58802,2925,703.2892922593595,320.8571428571429
2003-06-30 00:00:00+00:00,59,2974.500932,1.576108,2975,703.2892922593595,326
2003-06-30 00:00:00+00:00,60,3024.501173,1.567288,3025,703.2892922593595,331.1428571428571
2003-06-30 00:00:00+00:00,61,3074.500354,1.557456,3075,703.2892922593595,336.2857142857143
2003-06-30 00:00:00+00:00,62,3124.506642,1.548258,3125,703.2892922593595,341.42857142857144
2003-06-30 00:00:00+00:00,63,3174.499553,1.539236,3175,703.2892922593595,346.5714285714286
2003-06-30 00:00:00+00:00,64,3224.495443,1.531792,3225,703.2892922593595,351.7142857142857
2003-06-30 00:00:00+00:00,65,3274.498393,1.525292,3275,703.2892922593595,356.85714285714283
2003-06-30 00:00:00+00:00,66,3324.498147,1.519686,3325,703.2892922593595,362
2003-06-30 00:00:00+00:00,67,3374.498784,1.512184,3375,703.2892922593595,367.14285714285717
2003-06-30 00:00:00+00:00,68,3424.502337,1.507188,3425,703.2892922593595,372.2857142857143
2003-06-30 00:00:00+00:00,69,3474.500591,1.503654,3475,703.2892922593595,377.42857142857144
2003-06-30 00:00:00+00:00,70,3524.501727,1.500156,3525,703.2892922593595,382.57142857142856
2003-06-30 00:00:00+00:00,71,3574.497525,1.498048,3575,703.2892922593595,387.7142857142857
2003-06-30 00:00:00+00:00,72,3624.496172,1.497424,3625,703.2892922593595,392.8571428571429
2003-06-30 00:00:00+00:00,73,3674.503807,1.495632,3675,703.2892922593595,398
2003-06-30 00:00:00+00:00,74,3724.497844,1.494536,3725,703.2892922593595,403.14285714285717
2003-06-30 00:00:00+00:00,75,3774.498785,1.495132,3775,703.2892922593595,408.2857142857143
2003-06-30 00:00:00+00:00,76,3824.500457,1.495068,3825,703.2892922593595,413.42857142857144
2003-06-30 00:00:00+00:00,77,3874.500791,1.493516,3875,703.2892922593595,418.57142857142856
2003-06-30 00:00:00+00:00,78,3924.499768,1.494458,3925,703.2892922593595,423.7142857142857
2003-06-30 00:00:00+00:00,79,3974.50148,1.49621,3975,703.2892922593595,428.8571428571429
2003-06-30 00:00:00+00:00,80,4024.499748,1.4978,4025,703.2892922593595,434
2003-06-30 00:00:00+00:00,81,4074.498662,1.499976,4075,703.2892922593595,439.1428571428571
2003-06-30 00:00:00+00:00,82,4124.498206,1.502792,4125,703.2892922593595,444.2857142857143
2003-06-30 00:00:00+00:00,83,4174.500421,1.50609,4175,703.2892922593595,449.42857142857144
2003-06-30 00:00:00+00:00,84,4224.501177,1.509514,4225,703.2892922593595,454.5714285714286
2003-06-30 00:00:00+00:00,85,4274.504572,1.513472,4275,703.2892922593595,459.71428571428567
2003-06-30 00:00:00+00:00,86,4300.322612,1.51515,4325,703.2892922593595,464.85714285714283
2003-09-30 00:00:00+00:00,0,26.5130252,12.54157387,25,706.8379439741688,22.571428571428573
2003-09-30 00:00:00+00:00,1,74.5004175,6.011506,75,706.8379439741688,27.714285714285715
2003-09-30 00:00:00+00:00,2,116.9869112,4.811116667,125,706.8379439741688,32.857142857142854
2003-09-30 00:00:00+00:00,3,174.5013828,4.641938,175,706.8379439741688,38
2003-09-30 00:00:00+00:00,4,212.726298,4.259412,225,706.8379439741688,43.14285714285714
2003-09-30 00:00:00+00:00,5,274.5022484,4.163178,275,706.8379439741688,48.28571428571429
2003-09-30 00:00:00+00:00,6,324.5005698,4.074088,325,706.8379439741688,53.42857142857143
2003-09-30 00:00:00+00:00,7,374.5008284,4.027522,375,706.8379439741688,58.57142857142857
2003-09-30 00:00:00+00:00,8,424.500985,3.9331,425,706.8379439741688,63.714285714285715
2003-09-30 00:00:00+00:00,9,474.4989991,3.901862,475,706.8379439741688,68.85714285714286
2003-09-30 00:00:00+00:00,10,524.5029406,3.794418,525,706.8379439741688,74
2003-09-30 00:00:00+00:00,11,574.4986343,3.629798,575,706.8379439741688,79.14285714285714
2003-09-30 00:00:00+00:00,12,624.5022433,3.551982,625,706.8379439741688,84.28571428571428
2003-09-30 00:00:00+00:00,13,674.4995881,3.456204,675,706.8379439741688,89.42857142857143
2003-09-30 00:00:00+00:00,14,724.4987425,3.358782,725,706.8379439741688,94.57142857142857
2003-09-30 00:00:00+00:00,15,774.4996895,3.26776,775,706.8379439741688,99.71428571428571
2003-09-30 00:00:00+00:00,16,824.5003864,3.174532,825,706.8379439741688,104.85714285714286
2003-09-30 00:00:00+00:00,17,874.5008156,3.085966,875,706.8379439741688,110
2003-09-30 00:00:00+00:00,18,924.4989315,3.00265,925,706.8379439741688,115.14285714285715
2003-09-30 00:00:00+00:00,19,974.5028215,2.923946,975,706.8379439741688,120.28571428571429
2003-09-30 00:00:00+00:00,20,1024.49828,2.856096,1025,706.8379439741688,125.42857142857143
2003-09-30 00:00:00+00:00,21,1074.499478,2.772588,1075,706.8379439741688,130.57142857142856
2003-09-30 00:00:00+00:00,22,1124.502344,2.696438,1125,706.8379439741688,135.71428571428572
2003-09-30 00:00:00+00:00,23,1174.498746,2.633118,1175,706.8379439741688,140.85714285714286
2003-09-30 00:00:00+00:00,24,1224.494749,2.56788,1225,706.8379439741688,146
2003-09-30 00:00:00+00:00,25,1274.502513,2.51013,1275,706.8379439741688,151.14285714285714
2003-09-30 00:00:00+00:00,26,1324.499696,2.453454,1325,706.8379439741688,156.2857142857143
2003-09-30 00:00:00+00:00,27,1374.502517,2.399504,1375,706.8379439741688,161.42857142857142
2003-09-30 00:00:00+00:00,28,1424.498776,2.361904,1425,706.8379439741688,166.57142857142858
2003-09-30 00:00:00+00:00,29,1474.498608,2.312606,1475,706.8379439741688,171.71428571428572
2003-09-30 00:00:00+00:00,30,1524.499966,2.26933,1525,706.8379439741688,176.85714285714286
2003-09-30 00:00:00+00:00,31,1574.498767,2.216846,1575,706.8379439741688,182
2003-09-30 00:00:00+00:00,32,1624.497023,2.175906,1625,706.8379439741688,187.14285714285714
2003-09-30 00:00:00+00:00,33,1674.496751,2.127126,1675,706.8379439741688,192.28571428571428
2003-09-30 00:00:00+00:00,34,1724.497934,2.084026,1725,706.8379439741688,197.42857142857144
2003-09-30 00:00:00+00:00,35,1774.500554,2.043082,1775,706.8379439741688,202.57142857142856
2003-09-30 00:00:00+00:00,36,1824.500526,2.003144,1825,706.8379439741688,207.71428571428572
2003-09-30 00:00:00+00:00,37,1874.499863,1.972312,1875,706.8379439741688,212.85714285714283
2003-09-30 00:00:00+00:00,38,1924.494477,1.941406,1925,706.8379439741688,218
2003-09-30 00:00:00+00:00,39,1974.498601,1.916306,1975,706.8379439741688,223.14285714285714
2003-09-30 00:00:00+00:00,40,2024.500001,1.896134,2025,706.8379439741688,228.28571428571428
2003-09-30 00:00:00+00:00,41,2074.496623,1.877946,2075,706.8379439741688,233.42857142857144
